0	30	1
0	40	1
0	43	1
0	68	1
0	70	1
0	109	1
0	124	1
0	150	1
0	173	1
0	206	1
0	211	1
0	215	1
0	9	1
0	62	1
0	122	1
0	140	1
0	238	1
0	105	1
0	108	1
0	73	1
0	2	1
0	221	1
0	83	1
0	50	1
0	143	1
1	4	1
1	20	1
1	27	1
1	55	1
1	109	1
1	112	1
1	124	1
1	151	1
1	170	1
1	198	1
1	214	1
1	57	1
1	36	1
1	231	1
1	166	1
1	62	1
1	247	1
1	82	1
1	162	1
1	33	1
2	43	1
2	47	1
2	58	1
2	109	1
2	126	1
2	183	1
2	67	1
2	76	1
2	148	1
2	149	1
2	221	1
3	4	1
3	245	1
3	124	1
3	89	1
3	151	1
3	212	1
3	13	1
3	81	1
3	215	1
3	167	1
3	234	1
3	82	1
3	90	1
3	54	1
3	50	1
3	111	1
3	193	1
3	105	1
3	121	1
3	106	1
3	122	1
3	18	1
3	149	1
3	32	1
3	239	1
3	236	1
3	56	1
3	142	1
3	161	1
3	159	1
3	202	1
3	42	1
3	20	1
3	65	1
3	83	1
3	11	1
3	205	1
3	109	1
4	190	1
4	245	1
4	212	1
4	146	1
4	103	1
4	200	1
4	157	1
4	166	1
4	65	1
4	91	1
4	41	1
4	26	1
4	191	1
4	237	1
4	207	1
4	159	1
4	126	1
4	176	1
4	121	1
4	109	1
4	50	1
4	172	1
4	47	1
4	155	1
4	83	1
4	147	1
4	87	1
4	88	1
4	224	1
4	189	1
4	74	1
4	34	1
4	154	1
4	11	1
4	38	1
4	214	1
4	100	1
4	152	1
4	240	1
4	55	1
4	165	1
4	151	1
4	133	1
4	238	1
4	197	1
4	131	1
4	53	1
4	231	1
4	150	1
4	84	1
4	201	1
4	170	1
4	33	1
4	25	1
5	22	1
5	125	1
5	157	1
5	159	1
5	176	1
5	238	1
5	127	1
5	149	1
6	30	1
6	41	1
6	55	1
6	97	1
6	103	1
6	126	1
6	170	1
6	189	1
6	235	1
6	9	1
6	125	1
6	222	1
6	52	1
7	34	1
7	116	1
7	190	1
7	220	1
7	163	1
8	146	1
8	53	1
8	161	1
8	38	1
8	60	1
8	64	1
8	67	1
8	157	1
8	89	1
8	155	1
8	47	1
8	81	1
8	151	1
8	55	1
8	129	1
8	183	1
8	187	1
8	83	1
8	106	1
8	90	1
8	172	1
8	84	1
8	103	1
8	197	1
8	132	1
8	210	1
8	212	1
8	32	1
8	122	1
8	242	1
8	105	1
8	227	1
8	50	1
8	66	1
8	22	1
8	34	1
8	58	1
8	98	1
8	126	1
8	111	1
9	20	1
9	28	1
9	43	1
9	100	1
9	103	1
9	107	1
9	116	1
9	124	1
9	150	1
9	151	1
9	190	1
9	208	1
9	220	1
9	235	1
9	245	1
9	240	1
9	212	1
9	178	1
9	98	1
9	146	1
9	210	1
9	149	1
9	22	1
9	140	1
9	62	1
9	13	1
10	20	1
10	43	1
10	207	1
11	42	1
11	56	1
11	100	1
11	109	1
11	151	1
11	161	1
11	175	1
11	225	1
11	235	1
11	231	1
12	20	1
12	45	1
12	70	1
12	97	1
12	124	1
12	200	1
13	30	1
13	38	1
13	53	1
13	56	1
13	92	1
13	97	1
13	147	1
13	150	1
13	189	1
13	207	1
13	246	1
13	87	1
13	125	1
13	157	1
13	188	1
13	82	1
13	219	1
14	47	1
14	84	1
14	97	1
14	103	1
14	191	1
15	55	1
15	103	1
15	126	1
15	129	1
15	189	1
15	229	1
15	156	1
15	178	1
15	223	1
15	231	1
15	217	1
15	237	1
15	232	1
16	155	1
17	47	1
17	190	1
17	196	1
17	220	1
17	239	1
18	20	1
18	42	1
18	100	1
18	25	1
18	62	1
18	159	1
18	77	1
18	167	1
19	116	1
19	214	1
19	140	1
20	116	1
20	81	1
20	163	1
20	215	1
20	25	1
20	152	1
20	224	1
20	160	1
20	214	1
20	41	1
20	47	1
20	156	1
20	57	1
20	231	1
20	204	1
20	35	1
20	213	1
20	45	1
20	76	1
20	230	1
20	97	1
20	98	1
20	119	1
20	48	1
20	130	1
20	149	1
20	123	1
20	235	1
20	100	1
20	168	1
20	74	1
20	229	1
20	143	1
20	65	1
20	142	1
20	151	1
20	237	1
20	210	1
20	55	1
20	124	1
20	167	1
20	145	1
20	108	1
20	242	1
20	101	1
20	183	1
20	246	1
20	222	1
20	71	1
20	207	1
20	226	1
20	120	1
20	77	1
20	159	1
20	200	1
20	69	1
20	208	1
20	43	1
20	58	1
20	175	1
20	158	1
21	118	1
21	109	1
21	76	1
21	100	1
21	111	1
21	54	1
21	154	1
21	91	1
21	245	1
22	34	1
22	53	1
22	56	1
22	58	1
22	79	1
22	84	1
22	103	1
22	106	1
22	109	1
22	111	1
22	124	1
22	150	1
22	155	1
22	161	1
22	183	1
22	189	1
22	197	1
22	201	1
22	215	1
22	220	1
22	224	1
22	172	1
22	60	1
22	132	1
22	176	1
22	76	1
22	227	1
22	87	1
22	105	1
22	83	1
22	146	1
22	122	1
22	210	1
22	90	1
22	169	1
22	67	1
23	65	1
23	109	1
23	240	1
23	78	1
23	238	1
23	185	1
24	207	1
24	139	1
24	103	1
24	169	1
24	100	1
24	30	1
24	108	1
24	189	1
24	130	1
24	125	1
24	121	1
24	47	1
24	97	1
24	156	1
24	126	1
24	165	1
24	55	1
25	34	1
25	42	1
25	47	1
25	55	1
25	118	1
25	121	1
25	151	1
25	207	1
25	220	1
25	212	1
25	164	1
25	241	1
25	172	1
26	47	1
26	55	1
26	68	1
26	74	1
26	92	1
26	100	1
26	151	1
26	170	1
26	180	1
26	208	1
26	245	1
26	249	1
26	59	1
26	81	1
26	50	1
26	154	1
26	159	1
26	35	1
26	54	1
26	172	1
26	144	1
26	91	1
27	88	1
27	224	1
27	124	1
28	235	1
28	220	1
28	62	1
28	194	1
28	207	1
28	43	1
28	212	1
28	133	1
28	131	1
28	104	1
28	208	1
28	65	1
28	48	1
28	247	1
28	115	1
28	150	1
28	149	1
28	183	1
28	47	1
28	42	1
28	109	1
28	134	1
28	242	1
28	126	1
29	40	1
29	92	1
29	192	1
29	221	1
29	185	1
29	83	1
29	76	1
30	57	1
30	176	1
30	55	1
30	231	1
30	79	1
30	181	1
30	238	1
30	100	1
30	236	1
30	239	1
30	125	1
30	240	1
30	86	1
30	103	1
30	76	1
30	67	1
30	62	1
30	71	1
30	121	1
30	172	1
30	122	1
31	65	1
31	103	1
31	207	1
31	214	1
31	220	1
31	245	1
31	101	1
31	166	1
32	169	1
32	129	1
32	157	1
32	89	1
32	34	1
32	165	1
32	242	1
32	90	1
32	66	1
32	53	1
32	111	1
32	183	1
32	83	1
32	67	1
32	181	1
32	190	1
32	79	1
32	132	1
32	207	1
32	146	1
32	176	1
32	58	1
32	159	1
32	197	1
32	126	1
32	60	1
32	50	1
33	34	1
33	92	1
33	96	1
33	97	1
33	109	1
33	116	1
33	124	1
33	151	1
33	155	1
33	214	1
33	224	1
