0	26	1
0	29	1
1	26	1
1	38	1
1	37	1
1	10	1
1	47	1
1	19	1
1	15	1
1	16	1
1	4	1
1	20	1
1	25	1
2	13	1
2	15	1
3	26	1
3	29	1
3	34	1
3	35	1
3	45	1
3	32	1
3	16	1
3	33	1
3	38	1
3	7	1
3	18	1
3	4	1
3	20	1
4	26	1
4	29	1
4	35	1
4	45	1
4	43	1
4	33	1
4	46	1
4	47	1
4	18	1
4	12	1
4	10	1
4	25	1
5	15	1
6	32	1
6	15	1
7	46	1
7	49	1
8	13	1
8	48	1
8	19	1
9	15	1
10	43	1
10	16	1
10	33	1
10	47	1
11	13	1
11	29	1
12	16	1
12	15	1
12	49	1
13	31	1
13	36	1
13	19	1
13	35	1
13	48	1
13	14	1
13	27	1
15	29	1
15	35	1
15	43	1
15	18	1
15	46	1
15	27	1
15	47	1
15	48	1
15	28	1
15	23	1
15	42	1
15	40	1
16	35	1
16	45	1
16	17	1
16	24	1
16	47	1
16	20	1
17	26	1
17	30	1
18	26	1
18	34	1
18	35	1
18	45	1
18	32	1
18	33	1
18	38	1
18	20	1
18	25	1
19	36	1
19	48	1
19	31	1
20	35	1
20	45	1
20	32	1
20	33	1
20	38	1
21	29	1
21	46	1
21	36	1
22	29	1
25	29	1
25	33	1
26	37	1
26	45	1
26	35	1
28	29	1
29	30	1
29	47	1
30	34	1
31	46	1
31	49	1
32	35	1
32	45	1
32	38	1
32	33	1
33	35	1
33	45	1
33	37	1
33	38	1
35	45	1
35	39	1
35	38	1
35	49	1
36	46	1
36	49	1
36	48	1
37	38	1
38	45	1
38	41	1
43	44	1
44	46	1
46	49	1
